央视,#genre#
永安综合频道,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8?fujian
霞浦综合频道,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8?zfud
德化新闻综合,http://218.106.152.196/lsdream/2LacKP6/1024/live.m3u8?zfud
石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8?zfud
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud

河北,#genre#

河北经济,http://live.hyxrmt.com:85/live/xwpd.m3u8
石家庄新闻,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8
保定新闻,http://jwcdnqx.hebyun.com.cn/live/jybd/1500k/tzwj_video.m3u8
保定公共,http://jwcdnqx.hebyun.com.cn/live/bdxw1/1500k/tzwj_video.m3u8
保定生活,http://jwcdnqx.hebyun.com.cn/live/bddst/1500k/tzwj_video.m3u8
承德公共生活,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
承德新闻综合,https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8
大厂一套,http://60.10.185.184:1935/live/dc1.stream/playlist.m3u8
定州生活频道,https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
定州新闻综合,https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
丰宁综合频道,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8
邯郸新闻,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸科教,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
衡山,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
衡水新闻综合,http://111.225.205.64:8081/964D4p2/800/live.m3u8
景县电视一套,http://hbjx.chinashadt.com:1935/live/stream:jx1.stream/playlist.m3u8
涞水新闻频道,https://jwliveqxzb.hebyun.com.cn/lsdst/lsdst.m3u8
隆化影视频道,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
隆化综合频道,http://hblh.chinashadt.com:2036/live/stream:lh1.stream/playlist.m3u8
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
平泉影视频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
平泉综合频道,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
平乡综合频道,http://hbpx.chinashadt.com:2036/live/px1.stream/playlist.m3u8
清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
邱县电视二套,http://live.hd.hdbs.cn/video/s10013-qxds2/index.m3u8
邱县综合频道,http://live.hd.hdbs.cn/video/s10013-qxds1/index.m3u8
任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
望都综合频道,https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
兴隆影视频道,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
兴隆综合频道,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
河北影视剧,https://event.pull.hebtv.com/jishi/yingshijupindao.m3u8
河北经济生活,https://event.pull.hebtv.com/jishi/jingjishenghuo.m3u8
河北少儿科教,https://event.pull.hebtv.com/jishi/shaoerkejiao.m3u8
河北三佳购物,https://event.pull.hebtv.com/jishi/sanjiagouwu.m3u8
石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
邯郸公共频道,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸公共频道,http://live.hd.hdbs.cn/video/s10001-2021hdgg/index.m3u8?zhebd
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
邯郸科技教育,http://live.hd.hdbs.cn/video/s10001-2021hdkjjy/index.m3u8?zhebd
衡水公共频道,rtmp://hls.hsrtv.cn/hls/hstv2
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
滦平新闻频道,rtmp://live.lpxrmtzx.com/live/wh?zhebd
河北农民,https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8?zhebd
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8

云南,#genre#
云南都市,http://tvlive.ynradio.com/live/yunnandushi/chunks.m3u8
云南康旅,http://tvlive.ynradio.com/live/yunnangonggong/chunks.m3u8
云南娱乐,http://tvlive.ynradio.com/live/yunnanyule/chunks.m3u8
云南少儿,http://tvlive.ynradio.com/live/yunnanshaoer/chunks.m3u8
云南国际,http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8
QJTV巧家,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
保山三套,http://liveynbsdst.chinamcache.com/live/zb03.m3u8?auth_key=1645240698-0-0-551c30f245abc8aa44554820452c332c
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8
福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
麻栗坡台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8
丘北新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
瑞丽频道,http://live.ynurl.com/video/s10021-rltv/index.m3u8
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
文山市电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
西双版纳1,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳2,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8
砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
贵州,#genre#
松新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8?zguizd
贵州卫视HD,http://218.86.134.158:8888/udp/238.255.2.1:5999
贵州-2HD,http://218.86.134.158:8888/udp/238.255.2.2:5999
贵州-3套-HD,http://218.86.134.158:8888/udp/238.255.2.3:5999
贵州-4套-HD,http://218.86.134.158:8888/udp/238.255.2.4:5999
贵州-5HD,http://218.86.134.158:8888/udp/238.255.2.5:5999
贵州-6HD,http://218.86.134.158:8888/udp/238.255.2.6:5999
贵州-7HD,http://218.86.134.158:8888/udp/238.255.2.9:5999
围棋频道HD,http://218.86.134.158:8888/udp/238.255.2.7:5999

甘肃,#genre#

白银公共,http://live.bygd.cn/bygg/sd/live.m3u8
白银综合,http://live.bygd.cn/byzh/sd/live.m3u8
白银综合,http://live.bygd.cn/byzh/sd/live.m3u8?gansu#http://live.bygd.cn/byzh/sd/live.m3u8
白银公共,http://live.bygd.cn/bygg/sd/live.m3u8?zgand#http://live.bygd.cn/bygg/sd/live.m3u8
甘肃陇西,http://play.kankanlive.com/live/1669881644081970.flv#http://play.kankanlive.com/live/1669881644081970.m3u8
甘肃都市,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226248/1.m3u8
甘肃经济,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226252/1.m3u8
文化影视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226287/1.m3u8
甘肃少儿,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226289/1.m3u8
公共应急,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226250/1.m3u8
兰州新闻综合,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226242/1.m3u8
兰州文旅频道,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226597/1.m3u8
崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8?gansu

青海,#genre#
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8 
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8 
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8 
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
大通电视台,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
湟中电视台,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
兴海综合,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
海东综合,https://pili-live-hls-ashh.tianma3600.com/ashh/NEWTV.m3u8
格尔木新闻,http://pili-live-hls-gemwkl.tianma3600.com/gemwkl/xwzh.m3u8
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
都兰综合,https://livecdn.dmqhyadmin.com/hls/xjdulan.m3u8
同德综合,https://lived.dmqhyadmin.com/tdtv/playlist.m3u8
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8
银川公共,http://play-a2.quklive.com/live/1667883943560053.m3u8
银川生活,http://play-a2.quklive.com/live/1667883987087179.m3u8
银川文体,http://play-a2.quklive.com/live/1667884025738071.m3u8
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
青铜峡公共,http://pili-live-hdl.nxdzsh.com/qtxdst/qtx.m3u8
中宁综合,http://livepgc.cmc.ningxiahuangheyun.com/pgc/264a150c19de6a078f2b67fee2fa14fa.m3u8
青海卫视,http://stream.qhbtv.com/qhws/playlist.m3u8
青海综合,http://lmt.scqstv.com/live1/live1.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
囊谦综合,http://pili-live-hls-qhnqapp2020.sobeylive.com/qhnqapp2020/qhnqtv01.m3u8
西宁新闻,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8

宁夏,#genre#
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8
公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8
文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8
少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
青铜峡公共,http://pili-live-hdl.nxdzsh.com/qtxdst/qtx.m3u8
中宁综合,http://livepgc.cmc.ningxiahuangheyun.com/pgc/264a150c19de6a078f2b67fee2fa14fa.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8?zningxd
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd

吉林,#genre#
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild#http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
延边-2,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8?zjild#http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild#http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8?zjild
白山公共,http://stream8.jlntv.cn/baishan2/playlist.m3u8?zjild
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8?zjild
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8?zjild
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8?zjild
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild
长白新闻综合,http://player2.juyun.tv/tv/11347146.m3u8?zjild
长白朝语,http://player2.juyun.tv/tv/11344136.m3u8?zjild

辽宁,#genre#
辽宁卫视HD,http://jd.sy012.com:4000/udp/232.0.0.144:9108
辽宁都市HD,http://jd.sy012.com:4000/udp/232.0.0.42:8856
辽宁体育HD,http://jd.sy012.com:4000/udp/232.0.0.66:8820
辽宁影视剧HD,http://jd.sy012.com:4000/udp/232.0.0.97:8534
辽宁经济HD,http://jd.sy012.com:4000/udp/232.0.0.155:9320
辽宁公共HD,http://jd.sy012.com:4000/udp/232.0.0.156:9322
辽宁移动电视HD,http://jd.sy012.com:4000/udp/232.0.0.167:9338
辽宁北方HD,http://jd.sy012.com:4000/udp/232.0.0.211:9240
辽宁生活HD,http://jd.sy012.com:4000/udp/232.0.0.212:9242
辽宁青少HD,http://jd.sy012.com:4000/udp/232.0.0.230:9356
葫芦岛综合,http://jd.sy012.com:4000/udp/232.0.0.238:9260
葫芦岛公共,http://jd.sy012.com:4000/udp/232.0.0.239:9262
党员教育,http://jd.sy012.com:4000/udp/232.0.0.224:9270

新疆,#genre#
乌鲁木齐汉语综合,http://mmitv.top/test/tianma.php?id=utvhyzh
乌鲁木齐维语综合,http://mmitv.top/test/tianma.php?id=utvwyzh
霍尔果斯综合,http://117.190.118.175:9090/stream1/m2e2000.m3u8
吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8
可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
四师可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
五师双河综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
五师双河影视,http://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
六师五家渠综合,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
七师胡杨河综合,http://klmysjtzb.rcsxzx.com/hls/qishi1.m3u8
八师石河子综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
八师石河子影视,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
八师石河子生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8
八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
十二师电视台,https://liveout.btzx.com.cn/62ds9e/454mm6.m3u8
十三师新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8
乌鲁木齐综合,http://hls-xjhsy.sobeylive.com/xjwlmqapp2019/xwzh.m3u8
乌鲁木齐维语综合,http://hls-xjhsy.sobeylive.com/xjwlmqapp2019/wy.m3u8
卡拉玛依汉语综合,http://klmysjtzb.rcsxzx.com/hls/klmy1.m3u8
卡拉玛依维语综合,http://klmysjtzb.rcsxzx.com/hls/klmy2.m3u8
卡拉玛依影视,http://klmysjtzb.rcsxzx.com/hls/klmy3.m3u8
卡拉玛依生活,http://klmysjtzb.rcsxzx.com/hls/klmy4.m3u8
卡拉玛依新闻,http://klmysjtzb.rcsxzx.com/hls/klmy5.m3u8
哈密一套,http://stream.hmgbtv.com/hm1/hd/live.m3u8
哈密二套,http://stream.hmgbtv.com/hm2/hd/live.m3u8
哈密三套,http://stream.hmgbtv.com/hm3/hd/live.m3u8
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊犁维语综合,http://110.153.180.106:55555/out_2/index.m3u8
伊犁哈语综合,http://110.153.180.106:55555/out_3/index.m3u8
伊犁经济法治,http://110.153.180.106:55555/out_4/index.m3u8

内蒙,#genre#
新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
少儿频道,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
巴彦淖尔新闻综合,http://mmitv.top/test/tianma.php?id=bynrzh
巴彦淖尔经济生活,http://mmitv.top/test/tianma.php?id=bynrjj
巴彦淖尔影视娱乐,http://mmitv.top/test/tianma.php?id=bynrys
鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8

黑龙,#genre#
新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江农业,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8?zheild
黑龙江新闻法治,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8?zheild
黑龙江公共农业,https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8?zheild
黑龙江影,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8?zheild
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8?zheild
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild
哈尔滨影,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8?zheild
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild

海南,#genre#
海南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
海口综合,http://153.0.158.159:16080/live/hktv1.m3u8
海口生活,http://153.0.158.159:16080/live/hktv2.m3u8
海口城乡,http://153.0.158.159:16080/live/hktv3.m3u8

测试,#genre#
凤凰资讯高清,http://113.117.74.179:8081/hls/36/index.m3u8
凤凰卫视高清,http://113.117.74.179:8081/hls/37/index.m3u8
凤凰香港高清,http://113.117.74.179:8081/hls/38/index.m3u8
凤凰中文,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰影视,http://221.7.175.154:8445/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
